date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:16:49	262724/262724	---M--	200	added ('OK')	image/png	etag:%22a676db1d6181d81:0%22	http://www.tourdaum.com/upload/product/%ec%a7%80%eb%8f%84_1.png	C:/Dia/Dia/www.tourdaum.com/upload/product/%ec%a7%80%eb%8f%84_1.png	(from http://www.tourdaum.com/Product/ProductSelect?productId=DN0039)
00:16:49	0/-1	---M--	302	error ('')			http://m.tourdaum.com/upload/kakao/tourdaum.jpg	C:/Dia/Dia/m.tourdaum.com/upload/kakao/tourdaum.ee.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0194)
00:16:49	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Mypage/MyGrade	C:/Dia/Dia/www.tourdaum.com/Mypage/MyGrade.ef.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0194)
00:16:49	0/-1	---M--	302	error ('')			http://www.tourdaum.com/login?returnUrl=%2fMypage%2fMyGrade	C:/Dia/Dia/www.tourdaum.com/login.f084fc.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0194)
00:16:49	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Scripts/kakao.link.js	C:/Dia/Dia/www.tourdaum.com/Scripts/kakao.link.f1.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0194)
00:16:49	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Mypage/MyGrade	C:/Dia/Dia/www.tourdaum.com/Mypage/MyGrade.f2.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0194)
00:16:49	0/-1	---M--	302	error ('')			http://www.tourdaum.com/login?returnUrl=%2fMypage%2fMyGrade	C:/Dia/Dia/www.tourdaum.com/login.f384fc.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0194)
00:17:40	106573/106573	---M--	200	added ('OK')	image/jpeg	etag:%2226d43ed2ef6bd81:0%22	http://www.tourdaum.com/upload/product/thu_mj03_3.jpg	C:/Dia/Dia/www.tourdaum.com/upload/product/thu_mj03_3.jpg	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0194)
00:17:48	44483/44483	---M--	200	added ('OK')	image/jpeg	etag:%22fc493913f06bd81:0%22	http://www.tourdaum.com/upload/product/thu_mj05_2.jpg	C:/Dia/Dia/www.tourdaum.com/upload/product/thu_mj05_2.jpg	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0194)
00:17:53	133376/133376	---M--	200	added ('OK')	image/jpeg	etag:%222058a1d8ef6bd81:0%22	http://www.tourdaum.com/upload/product/thu_mj01_3.jpg	C:/Dia/Dia/www.tourdaum.com/upload/product/thu_mj01_3.jpg	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0194)
00:18:00	437693/437693	---M--	200	added ('OK')	image/jpeg	etag:%22184abfc1ef6bd81:0%22	http://www.tourdaum.com/upload/product/thu_sc01_39.jpg	C:/Dia/Dia/www.tourdaum.com/upload/product/thu_sc01_39.jpg	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0194)
00:18:03	93365/93365	---M--	200	added ('OK')	image/jpeg	etag:%2238fe8e31f06bd81:0%22	http://www.tourdaum.com/upload/product/thu_mj06_3.jpg	C:/Dia/Dia/www.tourdaum.com/upload/product/thu_mj06_3.jpg	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0194)
00:18:03	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Mypage/MyQnaList	C:/Dia/Dia/www.tourdaum.com/Mypage/MyQnaList.fb.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0194)
00:18:03	0/-1	---M--	302	error ('')			http://www.tourdaum.com/login?returnUrl=%2fMypage%2fMyQnaList	C:/Dia/Dia/www.tourdaum.com/login.fc41b7.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0194)
00:18:03	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Mypage/MyApplyList	C:/Dia/Dia/www.tourdaum.com/Mypage/MyApplyList.fd.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0194)
00:18:03	0/-1	---M--	302	error ('')			http://www.tourdaum.com/login?returnUrl=%2fMypage%2fMyApplyList	C:/Dia/Dia/www.tourdaum.com/login.fe7ea9.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0194)
00:18:31	1161760/1161760	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%2248ffbcb68f71d81:0%22	http://www.tourdaum.com/upload/banner/main/pc_banner_12.jpg	C:/Dia/Dia/www.tourdaum.com/upload/banner/main/pc_banner_12.jpg	(from http://www.tourdaum.com/)
00:18:31	0/-1	---M--	302	error ('')			http://m.tourdaum.com/upload/kakao/tourdaum.jpg	C:/Dia/Dia/m.tourdaum.com/upload/kakao/tourdaum.ff.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0195)
00:18:31	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Mypage/MyGrade	C:/Dia/Dia/www.tourdaum.com/Mypage/MyGrade.100.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0195)
00:18:31	0/-1	---M--	302	error ('')			http://www.tourdaum.com/login?returnUrl=%2fMypage%2fMyGrade	C:/Dia/Dia/www.tourdaum.com/login.10184fc.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0195)
00:18:31	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Scripts/kakao.link.js	C:/Dia/Dia/www.tourdaum.com/Scripts/kakao.link.102.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0195)
00:18:31	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Mypage/MyGrade	C:/Dia/Dia/www.tourdaum.com/Mypage/MyGrade.103.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0195)
00:18:31	0/-1	---M--	302	error ('')			http://www.tourdaum.com/login?returnUrl=%2fMypage%2fMyGrade	C:/Dia/Dia/www.tourdaum.com/login.10484fc.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0195)
00:18:48	1733909/1733909	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22a2c46f8f8f71d81:0%22	http://www.tourdaum.com/upload/banner/main/pc_banner_11.jpg	C:/Dia/Dia/www.tourdaum.com/upload/banner/main/pc_banner_11.jpg	(from http://www.tourdaum.com/)
00:19:09	233211/233211	---M--	200	added ('OK')	image/jpeg	etag:%2238b5c2db1f6bd81:0%22	http://www.tourdaum.com/upload/product/thu_sc01_36.jpg	C:/Dia/Dia/www.tourdaum.com/upload/product/thu_sc01_36.jpg	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0195)
00:19:47	364503/364503	---M--	200	added ('OK')	image/jpeg	etag:%2298dd17e01f6bd81:0%22	http://www.tourdaum.com/upload/product/thu_sc02_30.jpg	C:/Dia/Dia/www.tourdaum.com/upload/product/thu_sc02_30.jpg	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0195)
00:20:38	547232/547232	---M--	200	added ('OK')	image/jpeg	etag:%222e47cce51f6bd81:0%22	http://www.tourdaum.com/upload/product/thu_sc03_28.jpg	C:/Dia/Dia/www.tourdaum.com/upload/product/thu_sc03_28.jpg	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0195)
00:21:06	174579/174579	---M--	200	added ('OK')	image/jpeg	etag:%228c2bc9f61f6bd81:0%22	http://www.tourdaum.com/upload/product/img01.jpg	C:/Dia/Dia/www.tourdaum.com/upload/product/img01.jpg	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0195)
00:21:06	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Mypage/MyQnaList	C:/Dia/Dia/www.tourdaum.com/Mypage/MyQnaList.10b.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0195)
00:21:06	0/-1	---M--	302	error ('')			http://www.tourdaum.com/login?returnUrl=%2fMypage%2fMyQnaList	C:/Dia/Dia/www.tourdaum.com/login.10c41b7.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0195)
00:21:06	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Mypage/MyApplyList	C:/Dia/Dia/www.tourdaum.com/Mypage/MyApplyList.10d.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0195)
00:21:06	0/-1	---M--	302	error ('')			http://www.tourdaum.com/login?returnUrl=%2fMypage%2fMyApplyList	C:/Dia/Dia/www.tourdaum.com/login.10e7ea9.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0195)
00:21:06	0/-1	---M--	302	error ('')			http://m.tourdaum.com/upload/kakao/tourdaum.jpg	C:/Dia/Dia/m.tourdaum.com/upload/kakao/tourdaum.10f.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DN0049)
00:21:06	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Mypage/MyGrade	C:/Dia/Dia/www.tourdaum.com/Mypage/MyGrade.110.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DN0049)
00:21:06	0/-1	---M--	302	error ('')			http://www.tourdaum.com/login?returnUrl=%2fMypage%2fMyGrade	C:/Dia/Dia/www.tourdaum.com/login.11184fc.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DN0049)
00:21:13	533806/533806	---M--	200	added ('OK')	image/jpeg	etag:%22ee851ff31f6bd81:0%22	http://www.tourdaum.com/upload/product/thu_sc05_26.jpg	C:/Dia/Dia/www.tourdaum.com/upload/product/thu_sc05_26.jpg	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0195)
00:21:13	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Scripts/kakao.link.js	C:/Dia/Dia/www.tourdaum.com/Scripts/kakao.link.113.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DN0049)
00:21:13	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Mypage/MyGrade	C:/Dia/Dia/www.tourdaum.com/Mypage/MyGrade.114.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DN0049)
00:21:13	0/-1	---M--	302	error ('')			http://www.tourdaum.com/login?returnUrl=%2fMypage%2fMyGrade	C:/Dia/Dia/www.tourdaum.com/login.11584fc.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DN0049)
00:21:30	147741/147741	---M--	200	added ('OK')	image/jpeg	etag:%2286e2b075ee6bd81:0%22	http://www.tourdaum.com/upload/product/thu_sc04_29.jpg	C:/Dia/Dia/www.tourdaum.com/upload/product/thu_sc04_29.jpg	(from http://www.tourdaum.com/Product/ProductSelect?productId=DN0049)
00:21:35	133322/133322	---M--	200	added ('OK')	image/jpeg	etag:%228e81fab41e6bd81:0%22	http://www.tourdaum.com/upload/product/thu_sc06_11.jpg	C:/Dia/Dia/www.tourdaum.com/upload/product/thu_sc06_11.jpg	(from http://www.tourdaum.com/Product/ProductSelect?productId=DN0049)
00:21:48	76650/76650	---M--	200	added ('OK')	image/jpeg	etag:%221a79dce1e6bd81:0%22	http://www.tourdaum.com/upload/product/thu_sc01_20.jpg	C:/Dia/Dia/www.tourdaum.com/upload/product/thu_sc01_20.jpg	(from http://www.tourdaum.com/Product/ProductSelect?productId=DN0049)
00:21:54	147741/147741	---M--	200	added ('OK')	image/jpeg	etag:%2258168cc41e6bd81:0%22	http://www.tourdaum.com/upload/product/thu_sc04_28.jpg	C:/Dia/Dia/www.tourdaum.com/upload/product/thu_sc04_28.jpg	(from http://www.tourdaum.com/Product/ProductSelect?productId=DN0049)
00:22:13	158738/158738	---M--	200	added ('OK')	image/jpeg	etag:%228c1f47d11e6bd81:0%22	http://www.tourdaum.com/upload/product/thu_sc02_19.jpg	C:/Dia/Dia/www.tourdaum.com/upload/product/thu_sc02_19.jpg	(from http://www.tourdaum.com/Product/ProductSelect?productId=DN0049)
00:22:15	125705/125705	---M--	200	added ('OK')	image/jpeg	etag:%22b0576ad41e6bd81:0%22	http://www.tourdaum.com/upload/product/thu_sc05_25.jpg	C:/Dia/Dia/www.tourdaum.com/upload/product/thu_sc05_25.jpg	(from http://www.tourdaum.com/Product/ProductSelect?productId=DN0049)
00:22:15	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Mypage/MyQnaList	C:/Dia/Dia/www.tourdaum.com/Mypage/MyQnaList.11c.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DN0049)
00:22:15	0/-1	---M--	302	error ('')			http://www.tourdaum.com/login?returnUrl=%2fMypage%2fMyQnaList	C:/Dia/Dia/www.tourdaum.com/login.11d41b7.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DN0049)
00:22:15	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Mypage/MyApplyList	C:/Dia/Dia/www.tourdaum.com/Mypage/MyApplyList.11e.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DN0049)
00:22:15	0/-1	---M--	302	error ('')			http://www.tourdaum.com/login?returnUrl=%2fMypage%2fMyApplyList	C:/Dia/Dia/www.tourdaum.com/login.11f7ea9.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DN0049)
00:22:15	0/-1	---M--	302	error ('')			http://m.tourdaum.com/upload/kakao/tourdaum.jpg	C:/Dia/Dia/m.tourdaum.com/upload/kakao/tourdaum.120.delayed	(from http://www.tourdaum.com/Customer/NoticeView?nttid=444&searchColumn=&searchword=&searchpreface=&searchpreface2=&searchpreface3=&page=1)
00:22:15	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Mypage/MyGrade	C:/Dia/Dia/www.tourdaum.com/Mypage/MyGrade.121.delayed	(from http://www.tourdaum.com/Customer/NoticeView?nttid=444&searchColumn=&searchword=&searchpreface=&searchpreface2=&searchpreface3=&page=1)
00:22:15	0/-1	---M--	302	error ('')			http://www.tourdaum.com/login?returnUrl=%2fMypage%2fMyGrade	C:/Dia/Dia/www.tourdaum.com/login.12284fc.delayed	(from http://www.tourdaum.com/Customer/NoticeView?nttid=444&searchColumn=&searchword=&searchpreface=&searchpreface2=&searchpreface3=&page=1)
00:22:15	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Mypage/MyGrade	C:/Dia/Dia/www.tourdaum.com/Mypage/MyGrade.123.delayed	(from http://www.tourdaum.com/Customer/NoticeView?nttid=444&searchColumn=&searchword=&searchpreface=&searchpreface2=&searchpreface3=&page=1)
00:22:15	0/-1	---M--	302	error ('')			http://www.tourdaum.com/login?returnUrl=%2fMypage%2fMyGrade	C:/Dia/Dia/www.tourdaum.com/login.12484fc.delayed	(from http://www.tourdaum.com/Customer/NoticeView?nttid=444&searchColumn=&searchword=&searchpreface=&searchpreface2=&searchpreface3=&page=1)
00:22:15	28190/28190	---M--	200	added ('OK')	text/html	date:Wed,%2006%20Jul%202022%2015:22:15%20GMT	http://www.tourdaum.com/Customer/NoticeList?page=1	C:/Dia/Dia/www.tourdaum.com/Customer/NoticeList2679.html	(from http://www.tourdaum.com/Customer/NoticeView?nttid=444&searchColumn=&searchword=&searchpreface=&searchpreface2=&searchpreface3=&page=1)
00:22:16	180/180	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Jul%202022%2015:22:15%20GMT	http://www.tourdaum.com/Mypage/MyGoodsList	C:/Dia/Dia/www.tourdaum.com/Mypage/MyGoodsList.126.delayed	(from http://www.tourdaum.com/Customer/NoticeView?nttid=444&searchColumn=&searchword=&searchpreface=&searchpreface2=&searchpreface3=&page=1)
00:22:16	186/186	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Jul%202022%2015:22:16%20GMT	http://www.tourdaum.com/login?returnUrl=%2fMypage%2fMyGoodsList	C:/Dia/Dia/www.tourdaum.com/login.1270464.delayed	(from http://www.tourdaum.com/Customer/NoticeView?nttid=444&searchColumn=&searchword=&searchpreface=&searchpreface2=&searchpreface3=&page=1)
00:23:48	559859/559859	---M--	200	added ('OK')	image/jpeg	etag:%22d477721fd57dd71:0%22	http://www.tourdaum.com/upload/bbs/0001/20210720_%ec%97%ac%ed%96%89%eb%8b%a4%ec%9b%80_%ec%97%ac%ed%96%89%ed%9b%84%ea%b8%b0%ec%9d%b4%eb%b2%a4%ed%8a%b8_%ec%88%98%ec%a0%95.jpg	C:/Dia/Dia/www.tourdaum.com/upload/bbs/0001/20210720_%ec%97%ac%ed%96%89%eb%8b%a4%ec%9b%80_%ec%97%ac%ed%96%89%ed%9b%84%ea%b8%b0%ec%9d%b4%eb%b2%a4%ed%8a%b8_%ec%88%98%ec%a0%95.jpg	(from http://www.tourdaum.com/Customer/NoticeView?nttid=444&searchColumn=&searchword=&searchpreface=&searchpreface2=&searchpreface3=&page=1)
00:23:48	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Mypage/MyQnaList	C:/Dia/Dia/www.tourdaum.com/Mypage/MyQnaList.129.delayed	(from http://www.tourdaum.com/Customer/NoticeView?nttid=444&searchColumn=&searchword=&searchpreface=&searchpreface2=&searchpreface3=&page=1)
00:23:48	0/-1	---M--	302	error ('')			http://www.tourdaum.com/login?returnUrl=%2fMypage%2fMyQnaList	C:/Dia/Dia/www.tourdaum.com/login.12a41b7.delayed	(from http://www.tourdaum.com/Customer/NoticeView?nttid=444&searchColumn=&searchword=&searchpreface=&searchpreface2=&searchpreface3=&page=1)
00:23:48	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Mypage/MyApplyList	C:/Dia/Dia/www.tourdaum.com/Mypage/MyApplyList.12b.delayed	(from http://www.tourdaum.com/Customer/NoticeView?nttid=444&searchColumn=&searchword=&searchpreface=&searchpreface2=&searchpreface3=&page=1)
00:23:48	0/-1	---M--	302	error ('')			http://www.tourdaum.com/login?returnUrl=%2fMypage%2fMyApplyList	C:/Dia/Dia/www.tourdaum.com/login.12c7ea9.delayed	(from http://www.tourdaum.com/Customer/NoticeView?nttid=444&searchColumn=&searchword=&searchpreface=&searchpreface2=&searchpreface3=&page=1)
00:23:48	0/-1	---M--	302	error ('')			http://m.tourdaum.com/upload/kakao/tourdaum.jpg	C:/Dia/Dia/m.tourdaum.com/upload/kakao/tourdaum.12d.delayed	(from http://www.tourdaum.com/Customer/NoticeView?nttid=138&searchColumn=&searchword=&searchpreface=&searchpreface2=&searchpreface3=&page=1)
00:23:48	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Mypage/MyGrade	C:/Dia/Dia/www.tourdaum.com/Mypage/MyGrade.12e.delayed	(from http://www.tourdaum.com/Customer/NoticeView?nttid=138&searchColumn=&searchword=&searchpreface=&searchpreface2=&searchpreface3=&page=1)
00:23:48	0/-1	---M--	302	error ('')			http://www.tourdaum.com/login?returnUrl=%2fMypage%2fMyGrade	C:/Dia/Dia/www.tourdaum.com/login.12f84fc.delayed	(from http://www.tourdaum.com/Customer/NoticeView?nttid=138&searchColumn=&searchword=&searchpreface=&searchpreface2=&searchpreface3=&page=1)
00:23:48	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Mypage/MyGrade	C:/Dia/Dia/www.tourdaum.com/Mypage/MyGrade.130.delayed	(from http://www.tourdaum.com/Customer/NoticeView?nttid=138&searchColumn=&searchword=&searchpreface=&searchpreface2=&searchpreface3=&page=1)
00:23:48	0/-1	---M--	302	error ('')			http://www.tourdaum.com/login?returnUrl=%2fMypage%2fMyGrade	C:/Dia/Dia/www.tourdaum.com/login.13184fc.delayed	(from http://www.tourdaum.com/Customer/NoticeView?nttid=138&searchColumn=&searchword=&searchpreface=&searchpreface2=&searchpreface3=&page=1)
00:26:15	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Mypage/MyQnaList	C:/Dia/Dia/www.tourdaum.com/Mypage/MyQnaList.133.delayed	(from http://www.tourdaum.com/Customer/NoticeView?nttid=138&searchColumn=&searchword=&searchpreface=&searchpreface2=&searchpreface3=&page=1)
00:26:15	0/-1	---M--	302	error ('')			http://www.tourdaum.com/login?returnUrl=%2fMypage%2fMyQnaList	C:/Dia/Dia/www.tourdaum.com/login.13441b7.delayed	(from http://www.tourdaum.com/Customer/NoticeView?nttid=138&searchColumn=&searchword=&searchpreface=&searchpreface2=&searchpreface3=&page=1)
00:26:15	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Mypage/MyApplyList	C:/Dia/Dia/www.tourdaum.com/Mypage/MyApplyList.135.delayed	(from http://www.tourdaum.com/Customer/NoticeView?nttid=138&searchColumn=&searchword=&searchpreface=&searchpreface2=&searchpreface3=&page=1)
00:26:15	0/-1	---M--	302	error ('')			http://www.tourdaum.com/login?returnUrl=%2fMypage%2fMyApplyList	C:/Dia/Dia/www.tourdaum.com/login.1367ea9.delayed	(from http://www.tourdaum.com/Customer/NoticeView?nttid=138&searchColumn=&searchword=&searchpreface=&searchpreface2=&searchpreface3=&page=1)
00:26:16	0/-1	---M--	302	error ('')			http://m.tourdaum.com/upload/kakao/tourdaum.jpg	C:/Dia/Dia/m.tourdaum.com/upload/kakao/tourdaum.137.delayed	(from http://www.tourdaum.com/Customer/ReViewList)
00:26:16	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Mypage/MyGrade	C:/Dia/Dia/www.tourdaum.com/Mypage/MyGrade.138.delayed	(from http://www.tourdaum.com/Customer/ReViewList)
00:26:16	0/-1	---M--	302	error ('')			http://www.tourdaum.com/login?returnUrl=%2fMypage%2fMyGrade	C:/Dia/Dia/www.tourdaum.com/login.13984fc.delayed	(from http://www.tourdaum.com/Customer/ReViewList)
00:26:16	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Mypage/MyGoodsList	C:/Dia/Dia/www.tourdaum.com/Mypage/MyGoodsList.13a.delayed	(from http://www.tourdaum.com/Customer/ReViewList)
00:26:16	0/-1	---M--	302	error ('')			http://www.tourdaum.com/login?returnUrl=%2fMypage%2fMyGoodsList	C:/Dia/Dia/www.tourdaum.com/login.13b0464.delayed	(from http://www.tourdaum.com/Customer/ReViewList)
00:26:16	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Mypage/MyGrade	C:/Dia/Dia/www.tourdaum.com/Mypage/MyGrade.13c.delayed	(from http://www.tourdaum.com/Customer/ReViewList)
00:26:16	0/-1	---M--	302	error ('')			http://www.tourdaum.com/login?returnUrl=%2fMypage%2fMyGrade	C:/Dia/Dia/www.tourdaum.com/login.13d84fc.delayed	(from http://www.tourdaum.com/Customer/ReViewList)
00:26:26	61856/61856	---M--	200	added ('OK')	image/png	etag:%228c3bbbdca84d71:0%22	http://www.tourdaum.com/Resources/images/img_review_banner.png	C:/Dia/Dia/www.tourdaum.com/Resources/images/img_review_banner.png	(from http://www.tourdaum.com/Customer/ReViewList)
00:26:26	137/137	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Jul%202022%2015:26:25%20GMT	http://www.tourdaum.com/Product/ProductSelect?productId=DN0016	C:/Dia/Dia/www.tourdaum.com/Product/ProductSelect.13f598a.delayed	(from http://www.tourdaum.com/Customer/ReViewList)
00:26:26	32624/32624	---M--	200	added ('OK')	text/html	date:Wed,%2006%20Jul%202022%2015:26:25%20GMT	http://www.tourdaum.com/Product/ProductList	C:/Dia/Dia/www.tourdaum.com/Product/ProductList.html	(from http://www.tourdaum.com/Customer/ReViewList)
00:26:28	7713/7713	---M--	200	added ('OK')	image/png	etag:%2269f2e27ec72d71:0%22	http://www.tourdaum.com/Resources/images/img_review.png	C:/Dia/Dia/www.tourdaum.com/Resources/images/img_review.png	(from http://www.tourdaum.com/Customer/ReViewList)
00:31:01	137/137	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Jul%202022%2015:31:01%20GMT	http://www.tourdaum.com/Product/ProductSelect?productId=DD0102	C:/Dia/Dia/www.tourdaum.com/Product/ProductSelect.1433d89.delayed	(from http://www.tourdaum.com/Customer/ReViewList)
00:31:01	137/137	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Jul%202022%2015:31:01%20GMT	http://www.tourdaum.com/Product/ProductSelect?productId=DD0141	C:/Dia/Dia/www.tourdaum.com/Product/ProductSelect.144e4a9.delayed	(from http://www.tourdaum.com/Customer/ReViewList)
00:31:39	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Product/ProductSelect?productId=DD0141	C:/Dia/Dia/www.tourdaum.com/Product/ProductSelect.146e4a9.delayed	(from http://www.tourdaum.com/Customer/ReViewList)
00:31:39	137/137	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Jul%202022%2015:31:39%20GMT	http://www.tourdaum.com/Product/ProductSelect?productId=DD0156	C:/Dia/Dia/www.tourdaum.com/Product/ProductSelect.147e073.delayed	(from http://www.tourdaum.com/Customer/ReViewList)
00:33:25	74825/74825	---M--	200	added ('OK')	text/html	date:Wed,%2006%20Jul%202022%2015:33:25%20GMT	http://www.tourdaum.com/Product/ProductSelect?productId=DD0159	C:/Dia/Dia/www.tourdaum.com/Product/ProductSelectb123.html	(from http://www.tourdaum.com/Customer/ReViewList)
00:33:26	137/137	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Jul%202022%2015:33:25%20GMT	http://www.tourdaum.com/Product/ProductSelect?productId=DD0142	C:/Dia/Dia/www.tourdaum.com/Product/ProductSelect.14a7d3b.delayed	(from http://www.tourdaum.com/Customer/ReViewList)
00:33:27	137/137	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Jul%202022%2015:33:27%20GMT	http://www.tourdaum.com/Product/ProductSelect?productId=DD0104	C:/Dia/Dia/www.tourdaum.com/Product/ProductSelect.14bf2a8.delayed	(from http://www.tourdaum.com/Customer/ReViewList)
00:33:37	65332/65332	---M--	200	added ('OK')	image/jpeg	etag:%2288e339858863d81:0%22	http://www.tourdaum.com/upload/review/330294374.jpg	C:/Dia/Dia/www.tourdaum.com/upload/review/330294374.jpg	(from http://www.tourdaum.com/Customer/ReViewList)
00:33:37	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Product/ProductSelect?productId=DD0104	C:/Dia/Dia/www.tourdaum.com/Product/ProductSelect.14df2a8.delayed	(from http://www.tourdaum.com/Customer/ReViewList)
00:34:28	42623/42623	---M--	200	added ('OK')	text/html	date:Wed,%2006%20Jul%202022%2015:34:28%20GMT	http://www.tourdaum.com/Customer/ReViewList?searchWord=&page=1	C:/Dia/Dia/www.tourdaum.com/Customer/ReViewListf909.html	(from http://www.tourdaum.com/Customer/ReViewList)
00:34:30	45860/45860	---M--	200	added ('OK')	text/html	date:Wed,%2006%20Jul%202022%2015:34:28%20GMT	http://www.tourdaum.com/Customer/ReViewList?searchWord=&page=2	C:/Dia/Dia/www.tourdaum.com/Customer/ReViewList500f.html	(from http://www.tourdaum.com/Customer/ReViewList)
00:34:30	41972/41972	---M--	200	added ('OK')	text/html	date:Wed,%2006%20Jul%202022%2015:34:29%20GMT	http://www.tourdaum.com/Customer/ReViewList?searchWord=&page=3	C:/Dia/Dia/www.tourdaum.com/Customer/ReViewList959a.html	(from http://www.tourdaum.com/Customer/ReViewList)
00:34:32	42509/42509	---M--	200	added ('OK')	text/html	date:Wed,%2006%20Jul%202022%2015:34:30%20GMT	http://www.tourdaum.com/Customer/ReViewList?searchWord=&page=4	C:/Dia/Dia/www.tourdaum.com/Customer/ReViewList5465.html	(from http://www.tourdaum.com/Customer/ReViewList)
00:34:32	39737/39737	---M--	200	added ('OK')	text/html	date:Wed,%2006%20Jul%202022%2015:34:32%20GMT	http://www.tourdaum.com/Customer/ReViewList?searchWord=&page=5	C:/Dia/Dia/www.tourdaum.com/Customer/ReViewList1ab9.html	(from http://www.tourdaum.com/Customer/ReViewList)
00:34:34	42409/42409	---M--	200	added ('OK')	text/html	date:Wed,%2006%20Jul%202022%2015:34:32%20GMT	http://www.tourdaum.com/Customer/ReViewList?searchWord=&page=6	C:/Dia/Dia/www.tourdaum.com/Customer/ReViewList3081.html	(from http://www.tourdaum.com/Customer/ReViewList)
